Cycle;"World (warning)";Element;ID;Position;Status;Action;Effect
1;Denied;Rabbit;113;"[ 0 - 9 ]";;move;
1;;Rabbit;114;"[ 11 - 21 ]";;move;"[ 10 - 21 ]"
1;;Rabbit;115;"[ 7 - 16 ]";;move;"[ 6 - 16 ]"
1;;Rabbit;116;"[ 7 - 19 ]";;move;"[ 6 - 19 ]"
1;"Denied - It is sated";Rabbit;117;"[ 11 - 4 ]";;move;
1;;Rabbit;118;"[ 19 - 20 ]";;move;"[ 18 - 20 ]"
1;Denied;Rabbit;119;"[ 18 - 19 ]";;move;
1;Denied;Rabbit;120;"[ 24 - 22 ]";;move;
1;Denied;Rabbit;121;"[ 5 - 8 ]";;move;
1;Denied;Rabbit;122;"[ 19 - 1 ]";;move;
1;;Rabbit;123;"[ 6 - 9 ]";hidden;move;"[ 5 - 9 ]"
1;;Rabbit;124;"[ 7 - 11 ]";;move;"[ 6 - 11 ]"
1;;Rabbit;125;"[ 7 - 22 ]";;move;"[ 6 - 22 ]"
1;Denied;Rabbit;126;"[ 1 - 20 ]";;move;
1;;Rabbit;127;"[ 21 - 8 ]";;move;"[ 20 - 8 ]"
1;;Rabbit;128;"[ 19 - 10 ]";;move;"[ 18 - 10 ]"
1;Denied;Rabbit;129;"[ 6 - 10 ]";;move;
1;Denied;Rabbit;130;"[ 20 - 7 ]";;move;
1;;Rabbit;131;"[ 14 - 9 ]";;move;"[ 13 - 9 ]"
1;;Rabbit;132;"[ 4 - 0 ]";;move;"[ 3 - 0 ]"
1;Denied;Rabbit;133;"[ 7 - 17 ]";;move;
1;;Rabbit;134;"[ 5 - 17 ]";;move;"[ 4 - 17 ]"
1;;Rabbit;135;"[ 4 - 22 ]";;move;"[ 3 - 22 ]"
1;;Rabbit;136;"[ 12 - 7 ]";;move;"[ 11 - 7 ]"
1;;Rabbit;137;"[ 13 - 3 ]";;move;"[ 12 - 3 ]"
1;;Rabbit;138;"[ 14 - 19 ]";;move;"[ 13 - 19 ]"
1;;Rabbit;139;"[ 1 - 14 ]";;move;"[ 0 - 14 ]"
1;Denied;Rabbit;140;"[ 7 - 10 ]";;move;
1;;Rabbit;141;"[ 2 - 10 ]";;move;"[ 1 - 10 ]"
1;;Rabbit;142;"[ 23 - 1 ]";;move;"[ 22 - 1 ]"
1;;Rabbit;143;"[ 18 - 18 ]";;move;"[ 17 - 18 ]"
1;;Rabbit;144;"[ 11 - 15 ]";;move;"[ 10 - 15 ]"
1;;Rabbit;145;"[ 21 - 12 ]";;move;"[ 20 - 12 ]"
1;Denied;Rabbit;146;"[ 18 - 5 ]";;move;
1;;Rabbit;147;"[ 2 - 12 ]";;move;"[ 1 - 12 ]"
1;"Denied - It is sated";Rabbit;148;"[ 11 - 2 ]";;move;
1;;Rabbit;149;"[ 15 - 15 ]";hidden;move;"[ 14 - 15 ]"
1;;Wolf;150;"[ 4 - 8 ]";;move;"[ 3 - 8 ]"
1;;Wolf;151;"[ 15 - 19 ]";;move;"[ 14 - 19 ]"
1;;Wolf;152;"[ 20 - 14 ]";;move;"[ 19 - 14 ]"
1;;Wolf;153;"[ 15 - 22 ]";;move;"[ 14 - 22 ]"
1;Denied;Wolf;154;"[ 7 - 20 ]";;move;
2;"New cycle";;;;;;
2;;Rabbit;0;"[ 17 - 6 ]";;move;"[ 16 - 6 ]"
2;Denied;Rabbit;1;"[ 1 - 22 ]";;move;
2;;Rabbit;2;"[ 20 - 11 ]";;move;"[ 19 - 11 ]"
2;;Rabbit;3;"[ 8 - 16 ]";;move;"[ 7 - 16 ]"
2;Denied;Rabbit;4;"[ 24 - 20 ]";;move;
2;Denied;Rabbit;5;"[ 17 - 16 ]";;move;
2;;Rabbit;6;"[ 1 - 24 ]";;move;"[ 0 - 24 ]"
2;;Rabbit;7;"[ 22 - 8 ]";;move;"[ 21 - 8 ]"
2;;Rabbit;8;"[ 17 - 0 ]";;move;"[ 16 - 0 ]"
2;Denied;Rabbit;9;"[ 0 - 12 ]";;move;
2;;Rabbit;10;"[ 18 - 13 ]";;move;"[ 17 - 13 ]"
2;Denied;Rabbit;11;"[ 24 - 12 ]";;move;
2;;Rabbit;12;"[ 17 - 14 ]";;move;"[ 16 - 14 ]"
2;"Denied - It is sated";Rabbit;13;"[ 21 - 4 ]";;move;
2;;Rabbit;14;"[ 14 - 21 ]";;move;"[ 13 - 21 ]"
2;;Rabbit;15;"[ 8 - 22 ]";;move;"[ 7 - 22 ]"
2;;Rabbit;16;"[ 18 - 8 ]";;move;"[ 17 - 8 ]"
2;;Rabbit;17;"[ 6 - 17 ]";;move;"[ 5 - 17 ]"
2;Denied;Rabbit;18;"[ 21 - 5 ]";;move;
2;;Rabbit;19;"[ 11 - 24 ]";;move;"[ 10 - 24 ]"
2;"Denied - It is sated";Rabbit;20;"[ 18 - 1 ]";;move;
2;"Denied - It is sated";Rabbit;21;"[ 11 - 19 ]";;move;
2;;Rabbit;22;"[ 3 - 7 ]";;move;"[ 2 - 7 ]"
2;;Rabbit;23;"[ 18 - 6 ]";;move;"[ 17 - 6 ]"
2;"Denied - It is sated";Rabbit;24;"[ 7 - 18 ]";;move;
2;"Denied - It is sated";Rabbit;25;"[ 3 - 23 ]";;move;
2;Denied;Rabbit;26;"[ 23 - 20 ]";;move;
2;Denied;Rabbit;27;"[ 5 - 23 ]";;move;
2;Denied;Rabbit;28;"[ 6 - 6 ]";;move;
2;Denied;Rabbit;29;"[ 22 - 21 ]";;move;
2;Denied;Rabbit;30;"[ 0 - 13 ]";;move;
2;Denied;Rabbit;31;"[ 17 - 19 ]";;move;
2;;Rabbit;32;"[ 12 - 9 ]";;move;"[ 11 - 9 ]"
2;;Rabbit;33;"[ 13 - 7 ]";;move;"[ 12 - 7 ]"
2;"Denied - It is sated";Rabbit;34;"[ 5 - 5 ]";;move;
2;;Rabbit;35;"[ 22 - 12 ]";;move;"[ 21 - 12 ]"
2;;Rabbit;36;"[ 13 - 20 ]";;move;"[ 12 - 20 ]"
2;"Denied - It is sated";Rabbit;37;"[ 19 - 24 ]";;move;
2;;Rabbit;38;"[ 5 - 15 ]";;move;"[ 4 - 15 ]"
2;;Rabbit;39;"[ 15 - 21 ]";;move;"[ 14 - 21 ]"
2;Denied;Rabbit;40;"[ 8 - 9 ]";;move;
2;;Rabbit;41;"[ 9 - 18 ]";;move;"[ 8 - 18 ]"
2;Denied;Rabbit;42;"[ 18 - 11 ]";;move;
2;;Rabbit;43;"[ 13 - 16 ]";;move;"[ 12 - 16 ]"
2;"Denied - It is sated";Rabbit;44;"[ 15 - 18 ]";;move;
2;;Rabbit;45;"[ 2 - 5 ]";;move;"[ 1 - 5 ]"
2;"Denied - It is sated";Rabbit;46;"[ 15 - 13 ]";;move;
2;Denied;Rabbit;47;"[ 13 - 14 ]";;move;
2;Denied;Rabbit;48;"[ 0 - 17 ]";;move;
2;;Rabbit;49;"[ 11 - 13 ]";;move;"[ 10 - 13 ]"
2;Denied;Rabbit;50;"[ 5 - 10 ]";;move;
2;;Rabbit;51;"[ 7 - 24 ]";;move;"[ 6 - 24 ]"
2;;Rabbit;52;"[ 22 - 14 ]";;move;"[ 21 - 14 ]"
2;;Rabbit;53;"[ 4 - 7 ]";;move;"[ 3 - 7 ]"
2;Denied;Rabbit;54;"[ 8 - 21 ]";;move;
2;;Rabbit;55;"[ 7 - 8 ]";;move;"[ 6 - 8 ]"
2;;Rabbit;56;"[ 11 - 22 ]";;move;"[ 10 - 22 ]"
2;;Rabbit;57;"[ 10 - 12 ]";;move;"[ 9 - 12 ]"
2;;Rabbit;58;"[ 19 - 18 ]";;move;"[ 18 - 18 ]"
2;;Rabbit;59;"[ 18 - 14 ]";;move;"[ 17 - 14 ]"
2;;Rabbit;60;"[ 4 - 24 ]";;move;"[ 3 - 24 ]"
2;Denied;Rabbit;61;"[ 0 - 22 ]";;move;
2;;Rabbit;62;"[ 4 - 18 ]";;move;"[ 3 - 18 ]"
2;Denied;Rabbit;63;"[ 9 - 9 ]";;move;
2;;Rabbit;64;"[ 18 - 15 ]";;move;"[ 17 - 15 ]"
2;"Denied - It is sated";Rabbit;65;"[ 15 - 6 ]";;move;
2;;Rabbit;66;"[ 9 - 16 ]";;move;"[ 8 - 16 ]"
2;;Rabbit;67;"[ 23 - 12 ]";;move;"[ 22 - 12 ]"
2;Denied;Rabbit;68;"[ 1 - 9 ]";;move;
2;Denied;Rabbit;69;"[ 0 - 6 ]";;move;
2;;Rabbit;70;"[ 3 - 17 ]";;move;"[ 2 - 17 ]"
2;;Rabbit;71;"[ 11 - 10 ]";;move;"[ 10 - 10 ]"
2;Denied;Rabbit;72;"[ 22 - 5 ]";;move;
2;Denied;Rabbit;73;"[ 20 - 19 ]";;move;
2;"Denied - It is sated";Rabbit;74;"[ 4 - 3 ]";;move;
2;;Rabbit;75;"[ 19 - 7 ]";;move;"[ 18 - 7 ]"
2;;Rabbit;76;"[ 16 - 10 ]";;move;"[ 15 - 10 ]"
2;;Rabbit;77;"[ 16 - 8 ]";;move;"[ 15 - 8 ]"
2;"Denied - It is sated";Rabbit;78;"[ 16 - 9 ]";;move;
2;;Rabbit;79;"[ 10 - 8 ]";;move;"[ 9 - 8 ]"
2;Denied;Rabbit;80;"[ 10 - 9 ]";;move;
2;;Rabbit;81;"[ 21 - 21 ]";;move;"[ 20 - 21 ]"
2;;Rabbit;82;"[ 20 - 20 ]";;move;"[ 19 - 20 ]"
2;;Rabbit;83;"[ 12 - 24 ]";;move;"[ 11 - 24 ]"
2;;Rabbit;84;"[ 21 - 11 ]";;move;"[ 20 - 11 ]"
2;;Rabbit;85;"[ 8 - 8 ]";hidden;move;"[ 7 - 8 ]"
2;;Rabbit;86;"[ 11 - 17 ]";;move;"[ 10 - 17 ]"
2;Denied;Rabbit;87;"[ 20 - 1 ]";;move;
2;;Rabbit;88;"[ 19 - 8 ]";;move;"[ 18 - 8 ]"
2;Denied;Rabbit;89;"[ 0 - 16 ]";;move;
2;"Denied - It is sated";Rabbit;90;"[ 5 - 6 ]";;move;
2;;Rabbit;91;"[ 21 - 20 ]";;move;"[ 20 - 20 ]"
2;Denied;Rabbit;92;"[ 12 - 11 ]";;move;
2;;Rabbit;93;"[ 12 - 21 ]";;move;"[ 11 - 21 ]"
2;"Denied - It is sated";Rabbit;94;"[ 20 - 16 ]";;move;
2;;Rabbit;95;"[ 9 - 15 ]";hidden;move;"[ 8 - 15 ]"
2;;Rabbit;96;"[ 21 - 2 ]";;move;"[ 20 - 2 ]"
2;"Denied - It is sated";Rabbit;97;"[ 12 - 14 ]";;move;
2;Denied;Rabbit;98;"[ 1 - 16 ]";;move;
2;;Rabbit;99;"[ 19 - 21 ]";;move;"[ 18 - 21 ]"
2;"Denied - It is sated";Rabbit;100;"[ 15 - 7 ]";;move;
2;Denied;Rabbit;101;"[ 16 - 13 ]";;move;
2;;Rabbit;102;"[ 12 - 13 ]";;move;"[ 11 - 13 ]"
2;"Denied - It is sated";Rabbit;103;"[ 21 - 15 ]";;move;
2;Denied;Rabbit;104;"[ 4 - 23 ]";;move;
2;Denied;Rabbit;105;"[ 8 - 17 ]";;move;
2;Denied;Rabbit;106;"[ 2 - 18 ]";;move;
2;;Rabbit;107;"[ 1 - 7 ]";;move;"[ 0 - 7 ]"
2;;Rabbit;108;"[ 6 - 15 ]";;move;"[ 5 - 15 ]"
2;;Rabbit;109;"[ 22 - 20 ]";;move;"[ 21 - 20 ]"
2;;Rabbit;110;"[ 3 - 15 ]";;move;"[ 2 - 15 ]"
2;;Rabbit;111;"[ 24 - 1 ]";;move;"[ 23 - 1 ]"
2;;Rabbit;112;"[ 17 - 7 ]";;move;"[ 16 - 7 ]"
2;Denied;Rabbit;113;"[ 0 - 9 ]";;move;
2;;Rabbit;114;"[ 10 - 21 ]";;move;"[ 9 - 21 ]"
2;;Rabbit;115;"[ 6 - 16 ]";;move;"[ 5 - 16 ]"
2;Denied;Rabbit;116;"[ 6 - 19 ]";;move;
2;"Denied - It is sated";Rabbit;117;"[ 11 - 4 ]";;move;
2;;Rabbit;118;"[ 18 - 20 ]";;move;"[ 17 - 20 ]"
2;Denied;Rabbit;119;"[ 18 - 19 ]";;move;
2;Denied;Rabbit;120;"[ 24 - 22 ]";;move;
2;;Rabbit;121;"[ 5 - 8 ]";;move;"[ 4 - 8 ]"
2;Denied;Rabbit;122;"[ 19 - 1 ]";;move;
2;"Denied - It is sated";Rabbit;123;"[ 5 - 9 ]";;move;
2;"Denied - It is sated";Rabbit;124;"[ 6 - 11 ]";;move;
2;;Rabbit;125;"[ 6 - 22 ]";;move;"[ 5 - 22 ]"
2;Denied;Rabbit;126;"[ 1 - 20 ]";;move;
2;;Rabbit;127;"[ 20 - 8 ]";;move;"[ 19 - 8 ]"
2;;Rabbit;128;"[ 18 - 10 ]";;move;"[ 17 - 10 ]"
2;Denied;Rabbit;129;"[ 6 - 10 ]";;move;
2;;Rabbit;130;"[ 20 - 7 ]";;move;"[ 19 - 7 ]"
2;;Rabbit;131;"[ 13 - 9 ]";;move;"[ 12 - 9 ]"
2;;Rabbit;132;"[ 3 - 0 ]";hidden;move;"[ 2 - 0 ]"
2;;Rabbit;133;"[ 7 - 17 ]";;move;"[ 6 - 17 ]"
2;;Rabbit;134;"[ 4 - 17 ]";;move;"[ 3 - 17 ]"
2;;Rabbit;135;"[ 3 - 22 ]";;move;"[ 2 - 22 ]"
2;"Denied - It is sated";Rabbit;136;"[ 11 - 7 ]";;move;
2;"Denied - It is sated";Rabbit;137;"[ 12 - 3 ]";;move;
2;;Rabbit;138;"[ 13 - 19 ]";;move;"[ 12 - 19 ]"
2;Denied;Rabbit;139;"[ 0 - 14 ]";;move;
2;Denied;Rabbit;140;"[ 7 - 10 ]";;move;
2;;Rabbit;141;"[ 1 - 10 ]";;move;"[ 0 - 10 ]"
2;;Rabbit;142;"[ 22 - 1 ]";;move;"[ 21 - 1 ]"
2;;Rabbit;143;"[ 17 - 18 ]";;move;"[ 16 - 18 ]"
2;;Rabbit;144;"[ 10 - 15 ]";;move;"[ 9 - 15 ]"
2;"Denied - It is sated";Rabbit;145;"[ 20 - 12 ]";;move;
2;Denied;Rabbit;146;"[ 18 - 5 ]";;move;
2;Denied;Rabbit;147;"[ 1 - 12 ]";;move;
2;"Denied - It is sated";Rabbit;148;"[ 11 - 2 ]";;move;
2;;Rabbit;149;"[ 14 - 15 ]";;move;"[ 13 - 15 ]"
2;Denied;Wolf;150;"[ 3 - 8 ]";;move;
2;;Wolf;151;"[ 14 - 19 ]";;move;"[ 13 - 19 ]"
2;;Wolf;152;"[ 19 - 14 ]";;move;"[ 18 - 14 ]"
2;Denied;Wolf;153;"[ 14 - 22 ]";;move;
2;Denied;Wolf;154;"[ 7 - 20 ]";;move;
3;"New cycle";;;;;;
3;"Status day changed to day";;;;;;
3;Denied;Rabbit;0;"[ 16 - 6 ]";;move;
3;Denied;Rabbit;1;"[ 1 - 22 ]";;move;
3;Denied;Rabbit;2;"[ 19 - 11 ]";;move;
3;;Rabbit;3;"[ 7 - 16 ]";;move;"[ 6 - 16 ]"
3;Denied;Rabbit;4;"[ 24 - 20 ]";;move;
3;Denied;Rabbit;5;"[ 17 - 16 ]";;move;
3;Denied;Rabbit;6;"[ 0 - 24 ]";;move;
3;;Rabbit;7;"[ 21 - 8 ]";;move;"[ 20 - 8 ]"
3;;Rabbit;8;"[ 16 - 0 ]";;move;"[ 15 - 0 ]"
3;Denied;Rabbit;9;"[ 0 - 12 ]";;move;
3;Denied;Rabbit;10;"[ 17 - 13 ]";;move;
3;;Rabbit;11;"[ 24 - 12 ]";;move;"[ 23 - 12 ]"
3;;Rabbit;12;"[ 16 - 14 ]";;move;"[ 15 - 14 ]"
3;"Denied - It is sated";Rabbit;13;"[ 21 - 4 ]";;move;
3;;Rabbit;14;"[ 13 - 21 ]";;move;"[ 12 - 21 ]"
3;;Rabbit;15;"[ 7 - 22 ]";;move;"[ 6 - 22 ]"
3;;Rabbit;16;"[ 17 - 8 ]";;move;"[ 16 - 8 ]"
3;;Rabbit;17;"[ 5 - 17 ]";;move;"[ 4 - 17 ]"
3;Denied;Rabbit;18;"[ 21 - 5 ]";;move;
3;;Rabbit;19;"[ 10 - 24 ]";;move;"[ 9 - 24 ]"
3;"Denied - It is sated";Rabbit;20;"[ 18 - 1 ]";;move;
3;"Denied - It is sated";Rabbit;21;"[ 11 - 19 ]";;move;
3;;Rabbit;22;"[ 2 - 7 ]";;move;"[ 1 - 7 ]"
3;Denied;Rabbit;23;"[ 17 - 6 ]";;move;
3;"Denied - It is sated";Rabbit;24;"[ 7 - 18 ]";;move;
3;"Denied - It is sated";Rabbit;25;"[ 3 - 23 ]";;move;
3;;Rabbit;26;"[ 23 - 20 ]";;move;"[ 22 - 20 ]"
3;Denied;Rabbit;27;"[ 5 - 23 ]";;move;
3;Denied;Rabbit;28;"[ 6 - 6 ]";;move;
3;;Rabbit;29;"[ 22 - 21 ]";;move;"[ 21 - 21 ]"
3;Denied;Rabbit;30;"[ 0 - 13 ]";;move;
3;Denied;Rabbit;31;"[ 17 - 19 ]";;move;
3;Denied;Rabbit;32;"[ 11 - 9 ]";;move;
3;Denied;Rabbit;33;"[ 12 - 7 ]";;move;
3;"Denied - It is sated";Rabbit;34;"[ 5 - 5 ]";;move;
3;Denied;Rabbit;35;"[ 21 - 12 ]";;move;
3;;Rabbit;36;"[ 12 - 20 ]";;move;"[ 11 - 20 ]"
3;"Denied - It is sated";Rabbit;37;"[ 19 - 24 ]";;move;
3;;Rabbit;38;"[ 4 - 15 ]";;move;"[ 3 - 15 ]"
3;;Rabbit;39;"[ 14 - 21 ]";;move;"[ 13 - 21 ]"
3;Denied;Rabbit;40;"[ 8 - 9 ]";;move;
3;Denied;Rabbit;41;"[ 8 - 18 ]";;move;
3;Denied;Rabbit;42;"[ 18 - 11 ]";;move;
3;;Rabbit;43;"[ 12 - 16 ]";;move;"[ 11 - 16 ]"
3;"Denied - It is sated";Rabbit;44;"[ 15 - 18 ]";;move;
3;;Rabbit;45;"[ 1 - 5 ]";;move;"[ 0 - 5 ]"
3;"Denied - It is sated";Rabbit;46;"[ 15 - 13 ]";;move;
3;Denied;Rabbit;47;"[ 13 - 14 ]";;move;
3;Denied;Rabbit;48;"[ 0 - 17 ]";;move;
3;;Rabbit;49;"[ 10 - 13 ]";;move;"[ 9 - 13 ]"
3;Denied;Rabbit;50;"[ 5 - 10 ]";;move;
3;;Rabbit;51;"[ 6 - 24 ]";;move;"[ 5 - 24 ]"
3;;Rabbit;52;"[ 21 - 14 ]";;move;"[ 20 - 14 ]"
3;;Rabbit;53;"[ 3 - 7 ]";;move;"[ 2 - 7 ]"
3;Denied;Rabbit;54;"[ 8 - 21 ]";;move;
3;;Rabbit;55;"[ 6 - 8 ]";;move;"[ 5 - 8 ]"
3;;Rabbit;56;"[ 10 - 22 ]";;move;"[ 9 - 22 ]"
3;;Rabbit;57;"[ 9 - 12 ]";;move;"[ 8 - 12 ]"
3;;Rabbit;58;"[ 18 - 18 ]";;move;"[ 17 - 18 ]"
3;;Rabbit;59;"[ 17 - 14 ]";;move;"[ 16 - 14 ]"
3;;Rabbit;60;"[ 3 - 24 ]";;move;"[ 2 - 24 ]"
3;Denied;Rabbit;61;"[ 0 - 22 ]";;move;
3;Denied;Rabbit;62;"[ 3 - 18 ]";;move;
3;Denied;Rabbit;63;"[ 9 - 9 ]";;move;
3;"Denied - It is sated";Rabbit;64;"[ 17 - 15 ]";;move;
3;"Denied - It is sated";Rabbit;65;"[ 15 - 6 ]";;move;
3;;Rabbit;66;"[ 8 - 16 ]";;move;"[ 7 - 16 ]"
3;Denied;Rabbit;67;"[ 22 - 12 ]";;move;
3;Denied;Rabbit;68;"[ 1 - 9 ]";;move;
3;Denied;Rabbit;69;"[ 0 - 6 ]";;move;
3;;Rabbit;70;"[ 2 - 17 ]";hidden;move;"[ 1 - 17 ]"
3;;Rabbit;71;"[ 10 - 10 ]";hidden;move;"[ 9 - 10 ]"
3;Denied;Rabbit;72;"[ 22 - 5 ]";;move;
3;Denied;Rabbit;73;"[ 20 - 19 ]";;move;
3;"Denied - It is sated";Rabbit;74;"[ 4 - 3 ]";;move;
3;;Rabbit;75;"[ 18 - 7 ]";;move;"[ 17 - 7 ]"
3;;Rabbit;76;"[ 15 - 10 ]";;move;"[ 14 - 10 ]"
3;;Rabbit;77;"[ 15 - 8 ]";;move;"[ 14 - 8 ]"
3;"Denied - It is sated";Rabbit;78;"[ 16 - 9 ]";;move;
3;;Rabbit;79;"[ 9 - 8 ]";;move;"[ 8 - 8 ]"
3;Denied;Rabbit;80;"[ 10 - 9 ]";;move;
3;;Rabbit;81;"[ 20 - 21 ]";hidden;move;"[ 19 - 21 ]"
3;;Rabbit;82;"[ 19 - 20 ]";;move;"[ 18 - 20 ]"
3;;Rabbit;83;"[ 11 - 24 ]";;move;"[ 10 - 24 ]"
3;Denied;Rabbit;84;"[ 20 - 11 ]";;move;
3;;Rabbit;85;"[ 7 - 8 ]";;move;"[ 6 - 8 ]"
3;Denied;Rabbit;86;"[ 10 - 17 ]";;move;
3;Denied;Rabbit;87;"[ 20 - 1 ]";;move;
3;;Rabbit;88;"[ 18 - 8 ]";;move;"[ 17 - 8 ]"
3;Denied;Rabbit;89;"[ 0 - 16 ]";;move;
3;"Denied - It is sated";Rabbit;90;"[ 5 - 6 ]";;move;
3;;Rabbit;91;"[ 20 - 20 ]";;move;"[ 19 - 20 ]"
3;Denied;Rabbit;92;"[ 12 - 11 ]";;move;
3;;Rabbit;93;"[ 11 - 21 ]";;move;"[ 10 - 21 ]"
3;"Denied - It is sated";Rabbit;94;"[ 20 - 16 ]";;move;
3;"Denied - It is sated";Rabbit;95;"[ 8 - 15 ]";;move;
3;;Rabbit;96;"[ 20 - 2 ]";;move;"[ 19 - 2 ]"
3;"Denied - It is sated";Rabbit;97;"[ 12 - 14 ]";;move;
3;Denied;Rabbit;98;"[ 1 - 16 ]";;move;
3;;Rabbit;99;"[ 18 - 21 ]";;move;"[ 17 - 21 ]"
3;"Denied - It is sated";Rabbit;100;"[ 15 - 7 ]";;move;
3;Denied;Rabbit;101;"[ 16 - 13 ]";;move;
3;;Rabbit;102;"[ 11 - 13 ]";;move;"[ 10 - 13 ]"
3;"Denied - It is sated";Rabbit;103;"[ 21 - 15 ]";;move;
3;Denied;Rabbit;104;"[ 4 - 23 ]";;move;
3;;Rabbit;105;"[ 8 - 17 ]";;move;"[ 7 - 17 ]"
3;Denied;Rabbit;106;"[ 2 - 18 ]";;move;
3;Denied;Rabbit;107;"[ 0 - 7 ]";;move;
3;;Rabbit;108;"[ 5 - 15 ]";;move;"[ 4 - 15 ]"
3;;Rabbit;109;"[ 21 - 20 ]";;move;"[ 20 - 20 ]"
3;;Rabbit;110;"[ 2 - 15 ]";hidden;move;"[ 1 - 15 ]"
3;;Rabbit;111;"[ 23 - 1 ]";;move;"[ 22 - 1 ]"
3;Denied;Rabbit;112;"[ 16 - 7 ]";;move;
3;Denied;Rabbit;113;"[ 0 - 9 ]";;move;
3;Denied;Rabbit;114;"[ 9 - 21 ]";;move;
3;"Denied - It is sated";Rabbit;115;"[ 5 - 16 ]";;move;
3;Denied;Rabbit;116;"[ 6 - 19 ]";;move;
3;"Denied - It is sated";Rabbit;117;"[ 11 - 4 ]";;move;
3;;Rabbit;118;"[ 17 - 20 ]";;move;"[ 16 - 20 ]"
3;Denied;Rabbit;119;"[ 18 - 19 ]";;move;
3;Denied;Rabbit;120;"[ 24 - 22 ]";;move;
3;Denied;Rabbit;121;"[ 4 - 8 ]";;move;
3;Denied;Rabbit;122;"[ 19 - 1 ]";;move;
3;"Denied - It is sated";Rabbit;123;"[ 5 - 9 ]";;move;
3;"Denied - It is sated";Rabbit;124;"[ 6 - 11 ]";;move;
3;;Rabbit;125;"[ 5 - 22 ]";;move;"[ 4 - 22 ]"
3;Denied;Rabbit;126;"[ 1 - 20 ]";;move;
3;;Rabbit;127;"[ 19 - 8 ]";;move;"[ 18 - 8 ]"
3;;Rabbit;128;"[ 17 - 10 ]";;move;"[ 16 - 10 ]"
3;Denied;Rabbit;129;"[ 6 - 10 ]";;move;
3;;Rabbit;130;"[ 19 - 7 ]";;move;"[ 18 - 7 ]"
3;Denied;Rabbit;131;"[ 12 - 9 ]";;move;
3;;Rabbit;132;"[ 2 - 0 ]";;move;"[ 1 - 0 ]"
3;;Rabbit;133;"[ 6 - 17 ]";;move;"[ 5 - 17 ]"
3;;Rabbit;134;"[ 3 - 17 ]";;move;"[ 2 - 17 ]"
3;Denied;Rabbit;135;"[ 2 - 22 ]";;move;
3;"Denied - It is sated";Rabbit;136;"[ 11 - 7 ]";;move;
3;"Denied - It is sated";Rabbit;137;"[ 12 - 3 ]";;move;
3;Denied;Rabbit;138;"[ 12 - 19 ]";;move;
3;Denied;Rabbit;139;"[ 0 - 14 ]";;move;
3;Denied;Rabbit;140;"[ 7 - 10 ]";;move;
3;Denied;Rabbit;141;"[ 0 - 10 ]";;move;
3;Denied;Rabbit;142;"[ 21 - 1 ]";;move;
3;Denied;Rabbit;143;"[ 16 - 18 ]";;move;
3;"Denied - Lair is busy";Rabbit;144;"[ 9 - 15 ]";;move;
3;"Denied - It is sated";Rabbit;145;"[ 20 - 12 ]";;move;
3;Denied;Rabbit;146;"[ 18 - 5 ]";;move;
3;Denied;Rabbit;147;"[ 1 - 12 ]";;move;
3;"Denied - It is sated";Rabbit;148;"[ 11 - 2 ]";;move;
3;;Rabbit;149;"[ 13 - 15 ]";hidden;move;"[ 12 - 15 ]"
3;Denied;Wolf;150;"[ 3 - 8 ]";;move;
3;"Denied - It is sated";Wolf;151;"[ 13 - 19 ]";;move;
3;;Wolf;152;"[ 18 - 14 ]";;move;"[ 17 - 14 ]"
3;Denied;Wolf;153;"[ 14 - 22 ]";;move;
3;Denied;Wolf;154;"[ 7 - 20 ]";;move;
4;"New cycle";;;;;;
4;Denied;Rabbit;0;"[ 16 - 6 ]";;move;
4;Denied;Rabbit;1;"[ 1 - 22 ]";;move;
4;Denied;Rabbit;2;"[ 19 - 11 ]";;move;
4;Denied;Rabbit;3;"[ 6 - 16 ]";;move;
4;;Rabbit;4;"[ 24 - 20 ]";;move;"[ 23 - 20 ]"
4;Denied;Rabbit;5;"[ 17 - 16 ]";;move;
4;Denied;Rabbit;6;"[ 0 - 24 ]";;move;
4;;Rabbit;7;"[ 20 - 8 ]";;move;"[ 19 - 8 ]"
4;"Denied - It is sated";Rabbit;8;"[ 15 - 0 ]";;move;
4;Denied;Rabbit;9;"[ 0 - 12 ]";;move;
4;Denied;Rabbit;10;"[ 17 - 13 ]";;move;
4;Denied;Rabbit;11;"[ 23 - 12 ]";;move;
4;;Rabbit;12;"[ 15 - 14 ]";;move;"[ 14 - 14 ]"
4;"Denied - It is sated";Rabbit;13;"[ 21 - 4 ]";;move;
4;;Rabbit;14;"[ 12 - 21 ]";;move;"[ 11 - 21 ]"
4;;Rabbit;15;"[ 6 - 22 ]";;move;"[ 5 - 22 ]"
4;;Rabbit;16;"[ 16 - 8 ]";;move;"[ 15 - 8 ]"
4;;Rabbit;17;"[ 4 - 17 ]";;move;"[ 3 - 17 ]"
4;Denied;Rabbit;18;"[ 21 - 5 ]";;move;
4;;Rabbit;19;"[ 9 - 24 ]";;move;"[ 8 - 24 ]"
4;"Denied - It is sated";Rabbit;20;"[ 18 - 1 ]";;move;
4;"Denied - It is sated";Rabbit;21;"[ 11 - 19 ]";;move;
4;Denied;Rabbit;22;"[ 1 - 7 ]";;move;
4;Denied;Rabbit;23;"[ 17 - 6 ]";;move;
4;"Denied - It is sated";Rabbit;24;"[ 7 - 18 ]";;move;
4;"Denied - It is sated";Rabbit;25;"[ 3 - 23 ]";;move;
