Cycle;"World (warning)";Element;ID;Position;Status;Action;Effect
6;;Rabbit;5;"[ 6 - 3 ]";;smell;"Rabbit (0), Wolf (1), Carrot(2)"
6;;Rabbit;5;"[ 6 - 3 ]";;hear;"Rabbit (0), Wolf (1), Carrot(2)"
6;;Rabbit;5;"[ 6 - 3 ]";hidden;move;"[ 7 - 3 ]"
6;Denied;Rabbit;5;"[ 7 - 3 ]";;breed;
6;;Rabbit;6;"[ 1 - 8 ]";;see;
6;;Rabbit;6;"[ 1 - 8 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
6;;Rabbit;6;"[ 1 - 8 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
6;;Rabbit;6;"[ 1 - 8 ]";hidden;move;"[ 2 - 8 ]"
6;Denied;Rabbit;6;"[ 2 - 8 ]";;breed;
6;;Rabbit;7;"[ 9 - 1 ]";;see;
6;;Rabbit;7;"[ 9 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
6;;Rabbit;7;"[ 9 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
6;"Denied - It is sated";Rabbit;7;"[ 9 - 1 ]";;move;
6;Denied;Rabbit;7;"[ 9 - 1 ]";;breed;
6;;Rabbit;8;"[ 6 - 7 ]";;see;
6;;Rabbit;8;"[ 6 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
6;;Rabbit;8;"[ 6 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
6;Denied;Rabbit;8;"[ 6 - 7 ]";;move;
6;Denied;Rabbit;8;"[ 6 - 7 ]";;breed;
6;;Rabbit;9;"[ 4 - 5 ]";;see;
6;;Rabbit;9;"[ 4 - 5 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
6;;Rabbit;9;"[ 4 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
6;Denied;Rabbit;9;"[ 4 - 5 ]";;move;
6;Denied;Rabbit;9;"[ 4 - 5 ]";;breed;
6;;Wolf;10;"[9 - 7 ]";eating;;
6;;Wolf;11;"[6 - 2 ]";eating;;
7;"New cycle";;;;;;
7;;Rabbit;0;"[ 0 - 0 ]";;see;
7;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
7;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
7;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
7;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
7;;Rabbit;1;"[ 2 - 9 ]";;see;
7;;Rabbit;1;"[ 2 - 9 ]";;smell;"Rabbit (1), Wolf (0), Carrot(0)"
7;;Rabbit;1;"[ 2 - 9 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
7;;Rabbit;1;"[ 2 - 9 ]";;move;"[ 1 - 9 ]"
7;Denied;Rabbit;1;"[ 1 - 9 ]";;breed;
7;;Rabbit;2;"[ 3 - 2 ]";;see;
7;;Rabbit;2;"[ 3 - 2 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
7;;Rabbit;2;"[ 3 - 2 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
7;"Denied - It is sated";Rabbit;2;"[ 3 - 2 ]";;move;
7;Denied;Rabbit;2;"[ 3 - 2 ]";;breed;
7;;Rabbit;3;"[ 6 - 6 ]";;see;
7;;Rabbit;3;"[ 6 - 6 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
7;;Rabbit;3;"[ 6 - 6 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
7;;Rabbit;3;"[ 6 - 6 ]";hidden;move;"[ 6 - 5 ]"
7;Denied;Rabbit;3;"[ 6 - 5 ]";;breed;
7;;Rabbit;4;"[ 5 - 1 ]";;see;
7;;Rabbit;4;"[ 5 - 1 ]";;smell;"Rabbit (0), Wolf (1), Carrot(1)"
7;;Rabbit;4;"[ 5 - 1 ]";;hear;"Rabbit (0), Wolf (1), Carrot(1)"
7;;Rabbit;4;"[ 5 - 1 ]";hidden;move;"[ 5 - 0 ]"
7;Denied;Rabbit;4;"[ 5 - 0 ]";;breed;
7;;Rabbit;5;"[ 7 - 3 ]";;see;
7;;Rabbit;5;"[ 7 - 3 ]";;smell;"Rabbit (0), Wolf (1), Carrot(2)"
7;;Rabbit;5;"[ 7 - 3 ]";;hear;"Rabbit (0), Wolf (1), Carrot(2)"
7;;Rabbit;5;"[ 7 - 3 ]";hidden;move;"[ 7 - 4 ]"
7;Denied;Rabbit;5;"[ 7 - 4 ]";;breed;
7;;Rabbit;6;"[ 2 - 8 ]";;see;
7;;Rabbit;6;"[ 2 - 8 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
7;;Rabbit;6;"[ 2 - 8 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
7;;Rabbit;6;"[ 2 - 8 ]";;move;"[ 2 - 7 ]"
7;Denied;Rabbit;6;"[ 2 - 7 ]";;breed;
7;;Rabbit;7;"[ 9 - 1 ]";;see;
7;;Rabbit;7;"[ 9 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
7;;Rabbit;7;"[ 9 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
7;"Denied - It is sated";Rabbit;7;"[ 9 - 1 ]";;move;
7;Denied;Rabbit;7;"[ 9 - 1 ]";;breed;
7;;Rabbit;8;"[ 6 - 7 ]";;see;
7;;Rabbit;8;"[ 6 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
7;;Rabbit;8;"[ 6 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
7;;Rabbit;8;"[ 6 - 7 ]";;move;"[ 6 - 6 ]"
7;Denied;Rabbit;8;"[ 6 - 6 ]";;breed;
7;;Rabbit;9;"[ 4 - 5 ]";;see;
7;;Rabbit;9;"[ 4 - 5 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
7;;Rabbit;9;"[ 4 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
7;Denied;Rabbit;9;"[ 4 - 5 ]";;move;
7;Denied;Rabbit;9;"[ 4 - 5 ]";;breed;
7;;Wolf;10;"[9 - 7 ]";eating;;
7;;Wolf;11;"[6 - 2 ]";eating;;
8;"New cycle";;;;;;
8;;Rabbit;0;"[ 0 - 0 ]";;see;
8;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
8;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
8;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
8;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
8;;Rabbit;1;"[ 1 - 9 ]";;see;
8;;Rabbit;1;"[ 1 - 9 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
8;;Rabbit;1;"[ 1 - 9 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
8;;Rabbit;1;"[ 1 - 9 ]";;move;"[ 2 - 9 ]"
8;Denied;Rabbit;1;"[ 2 - 9 ]";;breed;
8;;Rabbit;2;"[ 3 - 2 ]";;see;
8;;Rabbit;2;"[ 3 - 2 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
8;;Rabbit;2;"[ 3 - 2 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
8;;Rabbit;2;"[ 3 - 2 ]";hidden;move;"[ 3 - 3 ]"
8;Denied;Rabbit;2;"[ 3 - 3 ]";;breed;
8;;Rabbit;3;"[ 6 - 5 ]";;see;
8;;Rabbit;3;"[ 6 - 5 ]";;smell;"Rabbit (2), Wolf (0), Carrot(3)"
8;;Rabbit;3;"[ 6 - 5 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
8;Denied;Rabbit;3;"[ 6 - 5 ]";;move;
8;Denied;Rabbit;3;"[ 6 - 5 ]";;breed;
8;;Rabbit;4;"[ 5 - 0 ]";;see;
8;;Rabbit;4;"[ 5 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
8;;Rabbit;4;"[ 5 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
8;;Rabbit;4;"[ 5 - 0 ]";;move;"[ 5 - 1 ]"
8;Denied;Rabbit;4;"[ 5 - 1 ]";;breed;
8;;Rabbit;5;"[ 7 - 4 ]";;see;
8;;Rabbit;5;"[ 7 - 4 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
8;;Rabbit;5;"[ 7 - 4 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
8;;Rabbit;5;"[ 7 - 4 ]";hidden;move;"[ 7 - 3 ]"
8;Denied;Rabbit;5;"[ 7 - 3 ]";;breed;
8;;Rabbit;6;"[ 2 - 7 ]";;see;
8;;Rabbit;6;"[ 2 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
8;;Rabbit;6;"[ 2 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
8;"Denied - It is sated";Rabbit;6;"[ 2 - 7 ]";;move;
8;Denied;Rabbit;6;"[ 2 - 7 ]";;breed;
8;;Rabbit;7;"[ 9 - 1 ]";;see;
8;;Rabbit;7;"[ 9 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
8;;Rabbit;7;"[ 9 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
8;"Denied - It is sated";Rabbit;7;"[ 9 - 1 ]";;move;
8;Denied;Rabbit;7;"[ 9 - 1 ]";;breed;
8;;Rabbit;8;"[ 6 - 6 ]";;see;
8;;Rabbit;8;"[ 6 - 6 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
8;;Rabbit;8;"[ 6 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
8;;Rabbit;8;"[ 6 - 6 ]";;move;"[ 6 - 7 ]"
8;Denied;Rabbit;8;"[ 6 - 7 ]";;breed;
8;;Rabbit;9;"[ 4 - 5 ]";;see;
8;;Rabbit;9;"[ 4 - 5 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
8;;Rabbit;9;"[ 4 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
8;;Rabbit;9;"[ 4 - 5 ]";;move;"[ 4 - 6 ]"
8;Denied;Rabbit;9;"[ 4 - 6 ]";;breed;
8;;Wolf;10;"[9 - 7 ]";eating;;
8;;Wolf;11;"[6 - 2 ]";eating;;
9;"New cycle";;;;;;
9;;Rabbit;0;"[ 0 - 0 ]";;see;
9;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
9;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
9;"Denied - It is sated";Rabbit;0;"[ 0 - 0 ]";;move;
9;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
9;;Rabbit;1;"[ 2 - 9 ]";;see;
9;;Rabbit;1;"[ 2 - 9 ]";;smell;"Rabbit (0), Wolf (0), Carrot(0)"
9;;Rabbit;1;"[ 2 - 9 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
9;;Rabbit;1;"[ 2 - 9 ]";hidden;move;"[ 2 - 8 ]"
9;Denied;Rabbit;1;"[ 2 - 8 ]";;breed;
9;;Rabbit;2;"[ 3 - 3 ]";;see;
9;;Rabbit;2;"[ 3 - 3 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
9;;Rabbit;2;"[ 3 - 3 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
9;;Rabbit;2;"[ 3 - 3 ]";;move;"[ 3 - 4 ]"
9;Denied;Rabbit;2;"[ 3 - 4 ]";;breed;
9;;Rabbit;3;"[ 6 - 5 ]";;see;
9;;Rabbit;3;"[ 6 - 5 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
9;;Rabbit;3;"[ 6 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
9;;Rabbit;3;"[ 6 - 5 ]";;move;"[ 7 - 5 ]"
9;Denied;Rabbit;3;"[ 7 - 5 ]";;breed;
9;;Rabbit;4;"[ 5 - 1 ]";;see;
9;;Rabbit;4;"[ 5 - 1 ]";;smell;"Rabbit (0), Wolf (1), Carrot(1)"
9;;Rabbit;4;"[ 5 - 1 ]";;hear;"Rabbit (0), Wolf (1), Carrot(1)"
9;"Denied - It is sated";Rabbit;4;"[ 5 - 1 ]";;move;
9;Denied;Rabbit;4;"[ 5 - 1 ]";;breed;
9;;Rabbit;5;"[ 7 - 3 ]";;see;
9;;Rabbit;5;"[ 7 - 3 ]";;smell;"Rabbit (0), Wolf (1), Carrot(2)"
9;;Rabbit;5;"[ 7 - 3 ]";;hear;"Rabbit (0), Wolf (1), Carrot(2)"
9;;Rabbit;5;"[ 7 - 3 ]";;move;"[ 6 - 3 ]"
9;Denied;Rabbit;5;"[ 6 - 3 ]";;breed;
9;;Rabbit;6;"[ 2 - 7 ]";;see;
9;;Rabbit;6;"[ 2 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
9;;Rabbit;6;"[ 2 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
9;"Denied - It is sated";Rabbit;6;"[ 2 - 7 ]";;move;
9;Denied;Rabbit;6;"[ 2 - 7 ]";;breed;
9;;Rabbit;7;"[ 9 - 1 ]";;see;
9;;Rabbit;7;"[ 9 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
9;;Rabbit;7;"[ 9 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
9;;Rabbit;7;"[ 9 - 1 ]";;move;"[ 8 - 1 ]"
9;Denied;Rabbit;7;"[ 8 - 1 ]";;breed;
9;;Rabbit;8;"[ 6 - 7 ]";;see;
9;;Rabbit;8;"[ 6 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
9;;Rabbit;8;"[ 6 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
9;"Denied - It is sated";Rabbit;8;"[ 6 - 7 ]";;move;
9;Denied;Rabbit;8;"[ 6 - 7 ]";;breed;
9;;Rabbit;9;"[ 4 - 6 ]";;see;
9;;Rabbit;9;"[ 4 - 6 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
9;;Rabbit;9;"[ 4 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
9;"Denied - It is sated";Rabbit;9;"[ 4 - 6 ]";;move;
9;Denied;Rabbit;9;"[ 4 - 6 ]";;breed;
9;;Wolf;10;"[9 - 7 ]";eating;;
9;;Wolf;11;"[6 - 2 ]";eating;;
10;"New cycle";;;;;;
10;"Status day changed to day";;;;;;
10;;Rabbit;0;"[ 0 - 0 ]";;see;0.1Carrot,1.0Tree,1.1Lair,
10;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
10;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
10;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
10;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
10;;Rabbit;1;"[ 2 - 8 ]";;see;1.7Tree,2.7Rabbit,3.7Carrot,
10;;Rabbit;1;"[ 2 - 8 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
10;;Rabbit;1;"[ 2 - 8 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
10;;Rabbit;1;"[ 2 - 8 ]";;move;"[ 3 - 8 ]"
10;Denied;Rabbit;1;"[ 3 - 8 ]";;breed;
10;;Rabbit;2;"[ 3 - 4 ]";;see;2.4Lair,2.5Tree,3.3Lair,3.5Tree,4.3Carrot,4.4Tree,4.5Lair,
10;;Rabbit;2;"[ 3 - 4 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
10;;Rabbit;2;"[ 3 - 4 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
10;Denied;Rabbit;2;"[ 3 - 4 ]";;move;
10;Denied;Rabbit;2;"[ 3 - 4 ]";;breed;
10;;Rabbit;3;"[ 7 - 5 ]";;see;6.5Lair,7.4Lair,7.6Carrot,8.5Carrot,8.6Lair,
10;;Rabbit;3;"[ 7 - 5 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
10;;Rabbit;3;"[ 7 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
10;;Rabbit;3;"[ 7 - 5 ]";hidden;move;"[ 7 - 4 ]"
10;Denied;Rabbit;3;"[ 7 - 4 ]";;breed;
10;;Rabbit;4;"[ 5 - 1 ]";;see;4.0Tree,4.1Carrot,4.2Lair,5.0Lair,5.2Tree,6.1Tree,6.2Wolf,
10;;Rabbit;4;"[ 5 - 1 ]";;smell;"Rabbit (0), Wolf (1), Carrot(1)"
10;;Rabbit;4;"[ 5 - 1 ]";;hear;"Rabbit (0), Wolf (1), Carrot(1)"
10;;Rabbit;4;"[ 5 - 1 ]";hidden;move;"[ 5 - 0 ]"
10;Denied;Rabbit;4;"[ 5 - 0 ]";;breed;
10;;Rabbit;5;"[ 6 - 3 ]";;see;5.2Tree,5.4Carrot,6.2Wolf,7.2Carrot,7.3Lair,7.4Lair,
10;;Rabbit;5;"[ 6 - 3 ]";;smell;"Rabbit (1), Wolf (1), Carrot(2)"
10;;Rabbit;5;"[ 6 - 3 ]";;hear;"Rabbit (0), Wolf (1), Carrot(2)"
10;;Rabbit;5;"[ 6 - 3 ]";;move;"[ 6 - 4 ]"
10;Denied;Rabbit;5;"[ 6 - 4 ]";;breed;
10;;Rabbit;6;"[ 2 - 7 ]";;see;1.6Lair,1.7Tree,2.6Carrot,2.8Lair,3.6Carrot,3.7Carrot,3.8Rabbit,
10;;Rabbit;6;"[ 2 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
10;;Rabbit;6;"[ 2 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
10;Denied;Rabbit;6;"[ 2 - 7 ]";;move;
10;Denied;Rabbit;6;"[ 2 - 7 ]";;breed;
10;;Rabbit;7;"[ 8 - 1 ]";;see;7.0Carrot,7.1Carrot,7.2Carrot,8.2Carrot,9.0Tree,9.2Carrot,
10;;Rabbit;7;"[ 8 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(5)"
10;;Rabbit;7;"[ 8 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(5)"
10;"Denied - It is sated";Rabbit;7;"[ 8 - 1 ]";;move;
10;Denied;Rabbit;7;"[ 8 - 1 ]";;breed;
10;;Rabbit;8;"[ 6 - 7 ]";;see;5.8Carrot,7.6Carrot,7.7Carrot,7.8Lair,
10;;Rabbit;8;"[ 6 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
10;;Rabbit;8;"[ 6 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
10;;Rabbit;8;"[ 6 - 7 ]";;move;"[ 6 - 8 ]"
10;Denied;Rabbit;8;"[ 6 - 8 ]";;breed;
10;;Rabbit;9;"[ 4 - 6 ]";;see;3.5Tree,3.6Carrot,3.7Carrot,4.5Lair,5.5Carrot,
10;;Rabbit;9;"[ 4 - 6 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
10;;Rabbit;9;"[ 4 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
10;"Denied - It is sated";Rabbit;9;"[ 4 - 6 ]";;move;
10;Denied;Rabbit;9;"[ 4 - 6 ]";;breed;
10;;Wolf;10;"[9 - 7 ]";eating;;
10;;Wolf;11;"[6 - 2 ]";eating;;
11;"New cycle";;;;;;
11;;Rabbit;0;"[ 0 - 0 ]";;see;0.1Carrot,1.0Tree,1.1Lair,
11;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
11;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
11;"Denied - It is sated";Rabbit;0;"[ 0 - 0 ]";;move;
11;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
11;;Rabbit;1;"[ 3 - 8 ]";;see;2.7Rabbit,2.8Lair,3.7Carrot,4.8Carrot,4.9Carrot,
11;;Rabbit;1;"[ 3 - 8 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
11;;Rabbit;1;"[ 3 - 8 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
11;"Denied - It is sated";Rabbit;1;"[ 3 - 8 ]";;move;
11;Denied;Rabbit;1;"[ 3 - 8 ]";;breed;
11;;Rabbit;2;"[ 3 - 4 ]";;see;2.4Lair,2.5Tree,3.3Lair,3.5Tree,4.3Carrot,4.4Tree,4.5Lair,
11;;Rabbit;2;"[ 3 - 4 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
11;;Rabbit;2;"[ 3 - 4 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
11;Denied;Rabbit;2;"[ 3 - 4 ]";;move;
11;Denied;Rabbit;2;"[ 3 - 4 ]";;breed;
11;;Rabbit;3;"[ 7 - 4 ]";;see;6.4Rabbit,6.5Lair,7.3Lair,8.3Tree,8.5Carrot,
11;;Rabbit;3;"[ 7 - 4 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
11;;Rabbit;3;"[ 7 - 4 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
11;;Rabbit;3;"[ 7 - 4 ]";;move;"[ 7 - 5 ]"
11;Denied;Rabbit;3;"[ 7 - 5 ]";;breed;
11;;Rabbit;4;"[ 5 - 0 ]";;see;4.0Tree,4.1Carrot,6.1Tree,
11;;Rabbit;4;"[ 5 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
11;;Rabbit;4;"[ 5 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
11;;Rabbit;4;"[ 5 - 0 ]";;move;"[ 5 - 1 ]"
11;Denied;Rabbit;4;"[ 5 - 1 ]";;breed;
11;;Rabbit;5;"[ 6 - 4 ]";;see;5.4Carrot,5.5Carrot,6.5Lair,7.3Lair,7.4Lair,7.5Rabbit,
11;;Rabbit;5;"[ 6 - 4 ]";;smell;"Rabbit (1), Wolf (0), Carrot(2)"
11;;Rabbit;5;"[ 6 - 4 ]";;hear;"Rabbit (1), Wolf (0), Carrot(2)"
11;"Denied - It is sated";Rabbit;5;"[ 6 - 4 ]";;move;
11;Denied;Rabbit;5;"[ 6 - 4 ]";;breed;
11;;Rabbit;6;"[ 2 - 7 ]";;see;1.6Lair,1.7Tree,2.6Carrot,2.8Lair,3.6Carrot,3.7Carrot,3.8Rabbit,
11;;Rabbit;6;"[ 2 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
11;;Rabbit;6;"[ 2 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
11;"Denied - It is sated";Rabbit;6;"[ 2 - 7 ]";;move;
11;Denied;Rabbit;6;"[ 2 - 7 ]";;breed;
11;;Rabbit;7;"[ 8 - 1 ]";;see;7.0Carrot,7.1Carrot,7.2Carrot,8.2Carrot,9.0Tree,9.2Carrot,
11;;Rabbit;7;"[ 8 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(5)"
11;;Rabbit;7;"[ 8 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(5)"
11;;Rabbit;7;"[ 8 - 1 ]";;move;"[ 9 - 1 ]"
11;Denied;Rabbit;7;"[ 9 - 1 ]";;breed;
11;;Rabbit;8;"[ 6 - 8 ]";;see;5.8Carrot,7.7Carrot,7.8Lair,
11;;Rabbit;8;"[ 6 - 8 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
11;;Rabbit;8;"[ 6 - 8 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
11;;Rabbit;8;"[ 6 - 8 ]";;move;"[ 6 - 9 ]"
11;Denied;Rabbit;8;"[ 6 - 9 ]";;breed;
11;;Rabbit;9;"[ 4 - 6 ]";;see;3.5Tree,3.6Carrot,3.7Carrot,4.5Lair,5.5Carrot,
11;;Rabbit;9;"[ 4 - 6 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
11;;Rabbit;9;"[ 4 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
11;;Rabbit;9;"[ 4 - 6 ]";;move;"[ 5 - 6 ]"
11;Denied;Rabbit;9;"[ 5 - 6 ]";;breed;
11;;Wolf;10;"[9 - 7 ]";eating;;
11;;Wolf;11;"[6 - 2 ]";eating;;
12;"New cycle";;;;;;
12;;Rabbit;0;"[ 0 - 0 ]";;see;0.1Carrot,1.0Tree,1.1Lair,
12;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
12;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
12;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
12;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
12;;Rabbit;1;"[ 3 - 8 ]";;see;2.7Rabbit,2.8Lair,3.7Carrot,4.8Carrot,4.9Carrot,
12;;Rabbit;1;"[ 3 - 8 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
12;;Rabbit;1;"[ 3 - 8 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
12;;Rabbit;1;"[ 3 - 8 ]";;move;"[ 3 - 9 ]"
12;Denied;Rabbit;1;"[ 3 - 9 ]";;breed;
12;;Rabbit;2;"[ 3 - 4 ]";;see;2.4Lair,2.5Tree,3.3Lair,3.5Tree,4.3Carrot,4.4Tree,4.5Lair,
12;;Rabbit;2;"[ 3 - 4 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
12;;Rabbit;2;"[ 3 - 4 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
12;Denied;Rabbit;2;"[ 3 - 4 ]";;move;
12;Denied;Rabbit;2;"[ 3 - 4 ]";;breed;
12;;Rabbit;3;"[ 7 - 5 ]";;see;6.4Rabbit,6.5Lair,7.4Lair,7.6Carrot,8.5Carrot,8.6Lair,
12;;Rabbit;3;"[ 7 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(2)"
12;;Rabbit;3;"[ 7 - 5 ]";;hear;"Rabbit (1), Wolf (0), Carrot(2)"
12;;Rabbit;3;"[ 7 - 5 ]";hidden;move;"[ 6 - 5 ]"
12;Denied;Rabbit;3;"[ 6 - 5 ]";;breed;
12;;Rabbit;4;"[ 5 - 1 ]";;see;4.0Tree,4.1Carrot,4.2Lair,5.0Lair,5.2Tree,6.1Tree,6.2Wolf,
12;;Rabbit;4;"[ 5 - 1 ]";;smell;"Rabbit (0), Wolf (1), Carrot(1)"
12;;Rabbit;4;"[ 5 - 1 ]";;hear;"Rabbit (0), Wolf (1), Carrot(1)"
12;Denied;Rabbit;4;"[ 5 - 1 ]";;move;
12;Denied;Rabbit;4;"[ 5 - 1 ]";;breed;
12;;Rabbit;5;"[ 6 - 4 ]";;see;5.4Carrot,5.5Carrot,6.5Lair,7.3Lair,7.4Lair,
12;;Rabbit;5;"[ 6 - 4 ]";;smell;"Rabbit (1), Wolf (0), Carrot(2)"
12;;Rabbit;5;"[ 6 - 4 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
12;"Denied - It is sated";Rabbit;5;"[ 6 - 4 ]";;move;
12;Denied;Rabbit;5;"[ 6 - 4 ]";;breed;
12;;Rabbit;6;"[ 2 - 7 ]";;see;1.6Lair,1.7Tree,2.6Carrot,2.8Lair,3.6Carrot,3.7Carrot,
